0	-128	122
0	-118	122
0	-108	122
0	-98	122
0	-88	122
0	-78	122
0	-68	122
0	-58	122
0	-48	122
0	-38	122
0	-28	122
0	-18	122
0	-8	122
0	2	122
0	12	122
0	22	122
0	32	122
0	42	122
0	52	122
0	62	122
0	72	122
0	82	122
0	92	122
0	102	122
0	112	122
0	122	122
0	127	122
10	-128	122
10	-118	122
10	-108	122
10	-98	122
10	-88	122
10	-78	122
10	-68	122
10	-58	122
10	-48	122
10	-38	122
10	-28	122
10	-18	122
10	-8	122
10	2	122
10	12	122
10	22	122
10	32	122
10	42	122
10	52	122
10	62	122
10	72	122
10	82	122
10	92	122
10	102	122
10	112	122
10	122	122
10	127	122
20	-128	122
20	-118	122
20	-108	122
20	-98	122
20	-88	122
20	-78	122
20	-68	122
20	-58	122
20	-48	122
20	-38	122
20	-28	122
20	-18	122
20	-8	122
20	2	122
20	12	122
20	22	122
20	32	122
20	42	122
20	52	122
20	62	122
20	72	122
20	82	122
20	92	122
20	102	122
20	112	122
20	122	122
20	127	122
30	-128	122
30	-118	122
30	-108	122
30	-98	122
30	-88	122
30	-78	122
30	-68	122
30	-58	122
30	-48	122
30	-38	122
30	-28	122
30	-18	122
30	-8	122
30	2	122
30	12	122
30	22	122
30	32	122
30	42	122
30	52	122
30	62	122
30	72	122
30	82	122
30	92	122
30	102	122
30	112	122
30	122	122
30	127	122
40	-128	122
40	-118	122
40	-108	122
40	-98	122
40	-88	122
40	-78	122
40	-68	122
40	-58	122
40	-48	122
40	-38	122
40	-28	122
40	-18	122
40	-8	122
40	2	122
40	12	122
40	22	122
40	32	122
40	42	122
40	52	122
40	62	122
40	72	122
40	82	122
40	92	122
40	102	122
40	112	122
40	122	122
40	127	122
50	-128	122
50	-118	122
50	-108	122
50	-98	122
50	-88	122
50	-78	122
50	-68	122
50	-58	122
50	-48	122
50	-38	122
50	-28	122
50	-18	122
50	-8	122
50	2	122
50	12	122
50	22	122
50	32	122
50	42	122
50	52	122
50	62	122
50	72	122
50	82	122
50	92	122
50	102	122
50	112	122
50	122	122
50	127	122
60	-128	122
60	-118	122
60	-108	122
60	-98	122
60	-88	122
60	-78	122
60	-68	122
60	-58	122
60	-48	122
60	-38	122
60	-28	122
60	-18	122
60	-8	122
60	2	122
60	12	122
60	22	122
60	32	122
60	42	122
60	52	122
60	62	122
60	72	122
60	82	122
60	92	122
60	102	122
60	112	122
60	122	122
60	127	122
70	-128	122
70	-118	122
70	-108	122
70	-98	122
70	-88	122
70	-78	122
70	-68	122
70	-58	122
70	-48	122
70	-38	122
70	-28	122
70	-18	122
70	-8	122
70	2	122
70	12	122
70	22	122
70	32	122
70	42	122
70	52	122
70	62	122
70	72	122
70	82	122
70	92	122
70	102	122
70	112	122
70	122	122
70	127	122
80	-128	122
80	-118	122
80	-108	122
80	-98	122
80	-88	122
80	-78	122
80	-68	122
80	-58	122
80	-48	122
80	-38	122
80	-28	122
80	-18	122
80	-8	122
80	2	122
80	12	122
80	22	122
80	32	122
80	42	122
80	52	122
80	62	122
80	72	122
80	82	122
80	92	122
80	102	122
80	112	122
80	122	122
80	127	122
90	-128	122
90	-118	122
90	-108	122
90	-98	122
90	-88	122
90	-78	122
90	-68	122
90	-58	122
90	-48	122
90	-38	122
90	-28	122
90	-18	122
90	-8	122
90	2	122
90	12	122
90	22	122
90	32	122
90	42	122
90	52	122
90	62	122
90	72	122
90	82	122
90	92	122
90	102	122
90	112	122
90	122	122
90	127	122
100	-128	122
100	-118	122
100	-108	122
100	-98	122
100	-88	122
100	-78	122
100	-68	122
100	-58	122
100	-48	122
100	-38	122
100	-28	122
100	-18	122
100	-8	122
100	2	122
100	12	122
100	22	122
100	32	122
100	42	122
100	52	122
100	62	122
100	72	122
100	82	122
100	92	122
100	102	122
100	112	122
100	122	122
100	127	122
