20	-128	-128
20	-128	-118
20	-128	-108
20	-128	-98
20	-128	-88
20	-128	-78
20	-128	-68
20	-128	-58
20	-128	-48
20	-128	-38
20	-128	-28
20	-128	-18
20	-128	-8
20	-128	2
20	-128	12
20	-128	22
20	-128	32
20	-128	42
20	-128	52
20	-128	62
20	-128	72
20	-128	82
20	-128	92
20	-128	102
20	-128	112
20	-128	122
20	-128	127
20	-118	-128
20	-118	-118
20	-118	-108
20	-118	-98
20	-118	-88
20	-118	-78
20	-118	-68
20	-118	-58
20	-118	-48
20	-118	-38
20	-118	-28
20	-118	-18
20	-118	-8
20	-118	2
20	-118	12
20	-118	22
20	-118	32
20	-118	42
20	-118	52
20	-118	62
20	-118	72
20	-118	82
20	-118	92
20	-118	102
20	-118	112
20	-118	122
20	-118	127
20	-108	-128
20	-108	-118
20	-108	-108
20	-108	-98
20	-108	-88
20	-108	-78
20	-108	-68
20	-108	-58
20	-108	-48
20	-108	-38
20	-108	-28
20	-108	-18
20	-108	-8
20	-108	2
20	-108	12
20	-108	22
20	-108	32
20	-108	42
20	-108	52
20	-108	62
20	-108	72
20	-108	82
20	-108	92
20	-108	102
20	-108	112
20	-108	122
20	-108	127
20	-98	-128
20	-98	-118
20	-98	-108
20	-98	-98
20	-98	-88
20	-98	-78
20	-98	-68
20	-98	-58
20	-98	-48
20	-98	-38
20	-98	-28
20	-98	-18
20	-98	-8
20	-98	2
20	-98	12
20	-98	22
20	-98	32
20	-98	42
20	-98	52
20	-98	62
20	-98	72
20	-98	82
20	-98	92
20	-98	102
20	-98	112
20	-98	122
20	-98	127
20	-88	-128
20	-88	-118
20	-88	-108
20	-88	-98
20	-88	-88
20	-88	-78
20	-88	-68
20	-88	-58
20	-88	-48
20	-88	-38
20	-88	-28
20	-88	-18
20	-88	-8
20	-88	2
20	-88	12
20	-88	22
20	-88	32
20	-88	42
20	-88	52
20	-88	62
20	-88	72
20	-88	82
20	-88	92
20	-88	102
20	-88	112
20	-88	122
20	-88	127
20	-78	-128
20	-78	-118
20	-78	-108
20	-78	-98
20	-78	-88
20	-78	-78
20	-78	-68
20	-78	-58
20	-78	-48
20	-78	-38
20	-78	-28
20	-78	-18
20	-78	-8
20	-78	2
20	-78	12
20	-78	22
20	-78	32
20	-78	42
20	-78	52
20	-78	62
20	-78	72
20	-78	82
20	-78	92
20	-78	102
20	-78	112
20	-78	122
20	-78	127
20	-68	-128
20	-68	-118
20	-68	-108
20	-68	-98
20	-68	-88
20	-68	-78
20	-68	-68
20	-68	-58
20	-68	-48
20	-68	-38
20	-68	-28
20	-68	-18
20	-68	-8
20	-68	2
20	-68	12
20	-68	22
20	-68	32
20	-68	42
20	-68	52
20	-68	62
20	-68	72
20	-68	82
20	-68	92
20	-68	102
20	-68	112
20	-68	122
20	-68	127
20	-58	-128
20	-58	-118
20	-58	-108
20	-58	-98
20	-58	-88
20	-58	-78
20	-58	-68
20	-58	-58
20	-58	-48
20	-58	-38
20	-58	-28
20	-58	-18
20	-58	-8
20	-58	2
20	-58	12
20	-58	22
20	-58	32
20	-58	42
20	-58	52
20	-58	62
20	-58	72
20	-58	82
20	-58	92
20	-58	102
20	-58	112
20	-58	122
20	-58	127
20	-48	-128
20	-48	-118
20	-48	-108
20	-48	-98
20	-48	-88
20	-48	-78
20	-48	-68
20	-48	-58
20	-48	-48
20	-48	-38
20	-48	-28
20	-48	-18
20	-48	-8
20	-48	2
20	-48	12
20	-48	22
20	-48	32
20	-48	42
20	-48	52
20	-48	62
20	-48	72
20	-48	82
20	-48	92
20	-48	102
20	-48	112
20	-48	122
20	-48	127
20	-38	-128
20	-38	-118
20	-38	-108
20	-38	-98
20	-38	-88
20	-38	-78
20	-38	-68
20	-38	-58
20	-38	-48
20	-38	-38
20	-38	-28
20	-38	-18
20	-38	-8
20	-38	2
20	-38	12
20	-38	22
20	-38	32
20	-38	42
20	-38	52
20	-38	62
20	-38	72
20	-38	82
20	-38	92
20	-38	102
20	-38	112
20	-38	122
20	-38	127
20	-28	-128
20	-28	-118
20	-28	-108
20	-28	-98
20	-28	-88
20	-28	-78
20	-28	-68
20	-28	-58
20	-28	-48
20	-28	-38
20	-28	-28
20	-28	-18
20	-28	-8
20	-28	2
20	-28	12
20	-28	22
20	-28	32
20	-28	42
20	-28	52
20	-28	62
20	-28	72
20	-28	82
20	-28	92
20	-28	102
20	-28	112
20	-28	122
20	-28	127
20	-18	-128
20	-18	-118
20	-18	-108
20	-18	-98
20	-18	-88
20	-18	-78
20	-18	-68
20	-18	-58
20	-18	-48
20	-18	-38
20	-18	-28
20	-18	-18
20	-18	-8
20	-18	2
20	-18	12
20	-18	22
20	-18	32
20	-18	42
20	-18	52
20	-18	62
20	-18	72
20	-18	82
20	-18	92
20	-18	102
20	-18	112
20	-18	122
20	-18	127
20	-8	-128
20	-8	-118
20	-8	-108
20	-8	-98
20	-8	-88
20	-8	-78
20	-8	-68
20	-8	-58
20	-8	-48
20	-8	-38
20	-8	-28
20	-8	-18
20	-8	-8
20	-8	2
20	-8	12
20	-8	22
20	-8	32
20	-8	42
20	-8	52
20	-8	62
20	-8	72
20	-8	82
20	-8	92
20	-8	102
20	-8	112
20	-8	122
20	-8	127
20	2	-128
20	2	-118
20	2	-108
20	2	-98
20	2	-88
20	2	-78
20	2	-68
20	2	-58
20	2	-48
20	2	-38
20	2	-28
20	2	-18
20	2	-8
20	2	2
20	2	12
20	2	22
20	2	32
20	2	42
20	2	52
20	2	62
20	2	72
20	2	82
20	2	92
20	2	102
20	2	112
20	2	122
20	2	127
20	12	-128
20	12	-118
20	12	-108
20	12	-98
20	12	-88
20	12	-78
20	12	-68
20	12	-58
20	12	-48
20	12	-38
20	12	-28
20	12	-18
20	12	-8
20	12	2
20	12	12
20	12	22
20	12	32
20	12	42
20	12	52
20	12	62
20	12	72
20	12	82
20	12	92
20	12	102
20	12	112
20	12	122
20	12	127
20	22	-128
20	22	-118
20	22	-108
20	22	-98
20	22	-88
20	22	-78
20	22	-68
20	22	-58
20	22	-48
20	22	-38
20	22	-28
20	22	-18
20	22	-8
20	22	2
20	22	12
20	22	22
20	22	32
20	22	42
20	22	52
20	22	62
20	22	72
20	22	82
20	22	92
20	22	102
20	22	112
20	22	122
20	22	127
20	32	-128
20	32	-118
20	32	-108
20	32	-98
20	32	-88
20	32	-78
20	32	-68
20	32	-58
20	32	-48
20	32	-38
20	32	-28
20	32	-18
20	32	-8
20	32	2
20	32	12
20	32	22
20	32	32
20	32	42
20	32	52
20	32	62
20	32	72
20	32	82
20	32	92
20	32	102
20	32	112
20	32	122
20	32	127
20	42	-128
20	42	-118
20	42	-108
20	42	-98
20	42	-88
20	42	-78
20	42	-68
20	42	-58
20	42	-48
20	42	-38
20	42	-28
20	42	-18
20	42	-8
20	42	2
20	42	12
20	42	22
20	42	32
20	42	42
20	42	52
20	42	62
20	42	72
20	42	82
20	42	92
20	42	102
20	42	112
20	42	122
20	42	127
20	52	-128
20	52	-118
20	52	-108
20	52	-98
20	52	-88
20	52	-78
20	52	-68
20	52	-58
20	52	-48
20	52	-38
20	52	-28
20	52	-18
20	52	-8
20	52	2
20	52	12
20	52	22
20	52	32
20	52	42
20	52	52
20	52	62
20	52	72
20	52	82
20	52	92
20	52	102
20	52	112
20	52	122
20	52	127
20	62	-128
20	62	-118
20	62	-108
20	62	-98
20	62	-88
20	62	-78
20	62	-68
20	62	-58
20	62	-48
20	62	-38
20	62	-28
20	62	-18
20	62	-8
20	62	2
20	62	12
20	62	22
20	62	32
20	62	42
20	62	52
20	62	62
20	62	72
20	62	82
20	62	92
20	62	102
20	62	112
20	62	122
20	62	127
20	72	-128
20	72	-118
20	72	-108
20	72	-98
20	72	-88
20	72	-78
20	72	-68
20	72	-58
20	72	-48
20	72	-38
20	72	-28
20	72	-18
20	72	-8
20	72	2
20	72	12
20	72	22
20	72	32
20	72	42
20	72	52
20	72	62
20	72	72
20	72	82
20	72	92
20	72	102
20	72	112
20	72	122
20	72	127
20	82	-128
20	82	-118
20	82	-108
20	82	-98
20	82	-88
20	82	-78
20	82	-68
20	82	-58
20	82	-48
20	82	-38
20	82	-28
20	82	-18
20	82	-8
20	82	2
20	82	12
20	82	22
20	82	32
20	82	42
20	82	52
20	82	62
20	82	72
20	82	82
20	82	92
20	82	102
20	82	112
20	82	122
20	82	127
20	92	-128
20	92	-118
20	92	-108
20	92	-98
20	92	-88
20	92	-78
20	92	-68
20	92	-58
20	92	-48
20	92	-38
20	92	-28
20	92	-18
20	92	-8
20	92	2
20	92	12
20	92	22
20	92	32
20	92	42
20	92	52
20	92	62
20	92	72
20	92	82
20	92	92
20	92	102
20	92	112
20	92	122
20	92	127
20	102	-128
20	102	-118
20	102	-108
20	102	-98
20	102	-88
20	102	-78
20	102	-68
20	102	-58
20	102	-48
20	102	-38
20	102	-28
20	102	-18
20	102	-8
20	102	2
20	102	12
20	102	22
20	102	32
20	102	42
20	102	52
20	102	62
20	102	72
20	102	82
20	102	92
20	102	102
20	102	112
20	102	122
20	102	127
20	112	-128
20	112	-118
20	112	-108
20	112	-98
20	112	-88
20	112	-78
20	112	-68
20	112	-58
20	112	-48
20	112	-38
20	112	-28
20	112	-18
20	112	-8
20	112	2
20	112	12
20	112	22
20	112	32
20	112	42
20	112	52
20	112	62
20	112	72
20	112	82
20	112	92
20	112	102
20	112	112
20	112	122
20	112	127
20	122	-128
20	122	-118
20	122	-108
20	122	-98
20	122	-88
20	122	-78
20	122	-68
20	122	-58
20	122	-48
20	122	-38
20	122	-28
20	122	-18
20	122	-8
20	122	2
20	122	12
20	122	22
20	122	32
20	122	42
20	122	52
20	122	62
20	122	72
20	122	82
20	122	92
20	122	102
20	122	112
20	122	122
20	122	127
20	127	-128
20	127	-118
20	127	-108
20	127	-98
20	127	-88
20	127	-78
20	127	-68
20	127	-58
20	127	-48
20	127	-38
20	127	-28
20	127	-18
20	127	-8
20	127	2
20	127	12
20	127	22
20	127	32
20	127	42
20	127	52
20	127	62
20	127	72
20	127	82
20	127	92
20	127	102
20	127	112
20	127	122
20	127	127
