0	-128	127
0	-118	127
0	-108	127
0	-98	127
0	-88	127
0	-78	127
0	-68	127
0	-58	127
0	-48	127
0	-38	127
0	-28	127
0	-18	127
0	-8	127
0	2	127
0	12	127
0	22	127
0	32	127
0	42	127
0	52	127
0	62	127
0	72	127
0	82	127
0	92	127
0	102	127
0	112	127
0	122	127
0	127	127
10	-128	127
10	-118	127
10	-108	127
10	-98	127
10	-88	127
10	-78	127
10	-68	127
10	-58	127
10	-48	127
10	-38	127
10	-28	127
10	-18	127
10	-8	127
10	2	127
10	12	127
10	22	127
10	32	127
10	42	127
10	52	127
10	62	127
10	72	127
10	82	127
10	92	127
10	102	127
10	112	127
10	122	127
10	127	127
20	-128	127
20	-118	127
20	-108	127
20	-98	127
20	-88	127
20	-78	127
20	-68	127
20	-58	127
20	-48	127
20	-38	127
20	-28	127
20	-18	127
20	-8	127
20	2	127
20	12	127
20	22	127
20	32	127
20	42	127
20	52	127
20	62	127
20	72	127
20	82	127
20	92	127
20	102	127
20	112	127
20	122	127
20	127	127
30	-128	127
30	-118	127
30	-108	127
30	-98	127
30	-88	127
30	-78	127
30	-68	127
30	-58	127
30	-48	127
30	-38	127
30	-28	127
30	-18	127
30	-8	127
30	2	127
30	12	127
30	22	127
30	32	127
30	42	127
30	52	127
30	62	127
30	72	127
30	82	127
30	92	127
30	102	127
30	112	127
30	122	127
30	127	127
40	-128	127
40	-118	127
40	-108	127
40	-98	127
40	-88	127
40	-78	127
40	-68	127
40	-58	127
40	-48	127
40	-38	127
40	-28	127
40	-18	127
40	-8	127
40	2	127
40	12	127
40	22	127
40	32	127
40	42	127
40	52	127
40	62	127
40	72	127
40	82	127
40	92	127
40	102	127
40	112	127
40	122	127
40	127	127
50	-128	127
50	-118	127
50	-108	127
50	-98	127
50	-88	127
50	-78	127
50	-68	127
50	-58	127
50	-48	127
50	-38	127
50	-28	127
50	-18	127
50	-8	127
50	2	127
50	12	127
50	22	127
50	32	127
50	42	127
50	52	127
50	62	127
50	72	127
50	82	127
50	92	127
50	102	127
50	112	127
50	122	127
50	127	127
60	-128	127
60	-118	127
60	-108	127
60	-98	127
60	-88	127
60	-78	127
60	-68	127
60	-58	127
60	-48	127
60	-38	127
60	-28	127
60	-18	127
60	-8	127
60	2	127
60	12	127
60	22	127
60	32	127
60	42	127
60	52	127
60	62	127
60	72	127
60	82	127
60	92	127
60	102	127
60	112	127
60	122	127
60	127	127
70	-128	127
70	-118	127
70	-108	127
70	-98	127
70	-88	127
70	-78	127
70	-68	127
70	-58	127
70	-48	127
70	-38	127
70	-28	127
70	-18	127
70	-8	127
70	2	127
70	12	127
70	22	127
70	32	127
70	42	127
70	52	127
70	62	127
70	72	127
70	82	127
70	92	127
70	102	127
70	112	127
70	122	127
70	127	127
80	-128	127
80	-118	127
80	-108	127
80	-98	127
80	-88	127
80	-78	127
80	-68	127
80	-58	127
80	-48	127
80	-38	127
80	-28	127
80	-18	127
80	-8	127
80	2	127
80	12	127
80	22	127
80	32	127
80	42	127
80	52	127
80	62	127
80	72	127
80	82	127
80	92	127
80	102	127
80	112	127
80	122	127
80	127	127
90	-128	127
90	-118	127
90	-108	127
90	-98	127
90	-88	127
90	-78	127
90	-68	127
90	-58	127
90	-48	127
90	-38	127
90	-28	127
90	-18	127
90	-8	127
90	2	127
90	12	127
90	22	127
90	32	127
90	42	127
90	52	127
90	62	127
90	72	127
90	82	127
90	92	127
90	102	127
90	112	127
90	122	127
90	127	127
100	-128	127
100	-118	127
100	-108	127
100	-98	127
100	-88	127
100	-78	127
100	-68	127
100	-58	127
100	-48	127
100	-38	127
100	-28	127
100	-18	127
100	-8	127
100	2	127
100	12	127
100	22	127
100	32	127
100	42	127
100	52	127
100	62	127
100	72	127
100	82	127
100	92	127
100	102	127
100	112	127
100	122	127
100	127	127
